venda_id,data_venda,cliente_id,produto_id,quantidade,preco_total
55951,2023-11-05 23:44:00,1440,285,2,1932.14
55952,2023-04-15 07:56:00,1369,280,1,875.7
55953,2023-11-07 04:46:00,1715,219,3,1013.01
55954,2023-03-26 00:06:00,1534,177,5,257.7
55955,2023-04-30 04:22:00,1288,225,2,1296.08
55956,2023-05-26 18:36:00,1625,171,5,4259.25
55957,2023-11-25 06:30:00,1395,270,3,1769.85
55958,2023-01-01 10:13:00,1373,108,4,3566.24
55959,2023-05-16 04:10:00,1817,196,3,2666.52
55960,2023-05-23 03:01:00,1487,168,1,888.63
55961,2023-12-04 09:40:00,1262,159,2,1919.0
55962,2023-01-15 08:25:00,1972,179,2,1213.1
55963,2023-02-06 11:28:00,1582,127,2,370.86
55964,2023-12-27 02:48:00,1397,253,1,495.13
55965,2023-10-15 01:00:00,1417,214,1,12.83
55966,2023-03-11 22:40:00,1590,141,4,3067.76
55967,2023-02-09 09:22:00,1947,113,1,123.09
55968,2023-02-02 15:12:00,1998,248,2,1342.3
55969,2023-05-15 22:58:00,1244,216,3,721.5
55970,2023-10-23 14:25:00,1331,108,2,1783.12
55971,2023-01-07 22:33:00,1375,123,1,434.03
55972,2023-03-14 04:59:00,1692,213,5,930.8
55973,2023-04-17 04:02:00,1397,209,2,641.04
55974,2023-05-08 13:54:00,1234,168,5,4443.15
55975,2023-05-02 14:23:00,1195,254,2,216.98
55976,2023-09-12 15:20:00,1234,147,5,4658.25
55977,2023-08-28 20:32:00,1810,260,1,821.52
55978,2023-12-03 09:46:00,1369,163,4,506.32
55979,2023-04-13 09:06:00,1968,110,1,649.75
55980,2023-10-08 15:37:00,1194,252,1,522.78
55981,2023-08-25 00:46:00,1667,137,4,531.28
55982,2023-07-05 13:46:00,1600,188,1,817.81
55983,2023-11-01 00:29:00,1476,263,2,535.54
55984,2023-01-21 16:10:00,1328,169,5,911.3
55985,2023-03-04 02:45:00,1106,115,4,652.08
55986,2023-03-26 16:45:00,1449,141,5,3834.7
55987,2023-06-15 12:43:00,1935,158,4,3652.88
55988,2023-03-24 03:44:00,1481,155,4,2382.72
55989,2023-07-02 10:04:00,1932,184,3,2002.74
55990,2023-12-02 20:32:00,1167,231,2,1553.52
55991,2023-11-29 09:41:00,1004,184,4,2670.32
55992,2023-05-26 16:43:00,1466,224,2,731.52
55993,2023-12-11 03:18:00,2000,127,2,370.86
55994,2023-04-22 19:46:00,1139,276,5,3878.15
55995,2023-09-12 08:50:00,1025,152,3,481.26
55996,2023-10-04 06:55:00,1425,278,5,4710.5
55997,2023-09-05 03:06:00,1337,263,5,1338.85
55998,2023-12-23 07:10:00,1938,223,5,4085.25
55999,2023-11-17 17:50:00,1202,280,3,2627.1
56000,2023-11-27 15:36:00,1356,105,4,1802.76
56001,2023-06-07 13:53:00,1725,225,4,2592.16
56002,2023-09-20 14:09:00,1063,154,1,903.82
56003,2023-10-03 14:19:00,1620,271,1,119.41
56004,2023-01-28 00:28:00,1743,207,2,1290.7
56005,2023-09-07 11:01:00,1217,143,4,1781.56
56006,2023-09-10 12:04:00,1565,197,4,2476.08
56007,2023-02-12 01:04:00,1662,217,2,174.62
56008,2023-10-09 08:56:00,1884,209,3,961.56
56009,2023-07-09 16:44:00,1466,288,4,3898.72
56010,2023-04-19 13:22:00,1500,237,4,685.8
56011,2023-06-13 04:40:00,1606,237,2,342.9
56012,2023-06-21 22:35:00,1334,292,2,1958.14
56013,2023-09-14 22:00:00,1586,143,3,1336.17
56014,2023-03-14 02:04:00,1049,220,3,1445.16
56015,2023-04-21 22:00:00,1899,131,3,404.31
56016,2023-05-16 09:11:00,1595,277,1,562.02
56017,2023-06-05 03:40:00,1868,155,5,2978.4
56018,2023-06-06 07:05:00,1101,140,5,865.65
56019,2023-11-22 23:18:00,1553,120,3,2875.56
56020,2023-03-03 10:07:00,1431,221,4,3952.72
56021,2023-05-16 16:05:00,1428,124,4,3833.48
56022,2023-10-28 13:43:00,1885,161,1,358.18
56023,2023-03-22 23:24:00,1631,152,1,160.42
56024,2023-08-15 11:34:00,1126,231,1,776.76
56025,2023-11-16 00:08:00,1521,147,4,3726.6
56026,2023-07-30 08:34:00,1127,259,3,2826.99
56027,2023-10-26 12:17:00,1458,236,1,934.96
56028,2023-11-25 04:12:00,1029,190,5,4968.05
56029,2023-11-12 13:39:00,1120,155,5,2978.4
56030,2023-08-07 13:28:00,1886,206,4,1450.08
56031,2023-03-14 07:30:00,1140,189,4,3076.72
56032,2023-05-30 06:07:00,1784,142,4,945.24
56033,2023-02-19 18:32:00,1671,231,1,776.76
56034,2023-01-09 02:39:00,1708,210,1,751.16
56035,2023-12-17 17:24:00,1256,289,3,1709.37
56036,2023-07-12 17:59:00,1643,283,4,1578.56
56037,2023-10-12 11:47:00,1217,284,1,179.14
56038,2023-05-28 13:34:00,1698,274,3,2541.99
56039,2023-01-02 23:47:00,1522,178,2,786.42
56040,2023-05-24 01:29:00,1599,208,1,83.76
56041,2023-06-08 09:48:00,1235,258,2,90.62
56042,2023-09-27 00:42:00,1297,150,4,964.04
56043,2023-10-10 23:18:00,1453,187,4,1127.8
56044,2023-05-04 05:35:00,1775,199,5,178.75
56045,2023-11-15 22:53:00,1355,168,5,4443.15
56046,2023-06-28 08:18:00,1315,142,5,1181.55
56047,2023-02-26 23:56:00,1441,139,1,486.59
56048,2023-05-27 03:43:00,1599,151,1,615.24
56049,2023-04-01 20:26:00,1910,217,3,261.93
56050,2023-01-29 16:58:00,1847,145,1,200.32
56051,2023-05-30 13:29:00,1050,143,5,2226.95
56052,2023-11-30 18:47:00,1431,265,2,1441.32
56053,2023-06-27 02:46:00,1174,132,3,581.04
56054,2023-04-14 22:03:00,1797,175,5,4992.95
56055,2023-06-15 13:19:00,1075,240,3,1892.28
56056,2023-08-24 00:03:00,1075,146,1,561.74
56057,2023-01-29 16:38:00,1232,158,1,913.22
56058,2023-09-16 01:23:00,1242,258,1,45.31
56059,2023-04-03 14:45:00,1226,258,5,226.55
56060,2023-07-07 03:34:00,1288,133,1,504.14
56061,2023-06-08 02:30:00,1125,185,4,2288.32
56062,2023-09-13 02:17:00,1189,119,5,1376.45
56063,2023-08-14 03:56:00,1854,166,5,2601.1
56064,2023-07-04 15:35:00,1643,136,3,1145.01
56065,2023-02-28 23:26:00,1728,267,5,2549.15
56066,2023-11-17 21:41:00,1044,272,5,4095.15
56067,2023-01-02 02:56:00,1395,205,1,922.8
56068,2023-07-03 10:02:00,1832,115,5,815.1
56069,2023-08-11 00:48:00,1772,161,2,716.36
56070,2023-05-09 22:53:00,1052,167,3,2155.65
56071,2023-12-02 01:12:00,1551,286,3,2248.77
56072,2023-12-17 11:22:00,1174,159,2,1919.0
56073,2023-11-11 14:36:00,1421,201,2,1858.32
56074,2023-08-02 04:35:00,1868,225,1,648.04
56075,2023-04-17 18:01:00,1398,283,2,789.28
56076,2023-11-17 02:58:00,1566,230,1,489.3
56077,2023-03-17 20:10:00,1131,262,2,1221.28
56078,2023-03-16 12:08:00,1466,271,4,477.64
56079,2023-08-24 14:34:00,1762,133,5,2520.7
56080,2023-07-01 02:10:00,1328,148,5,2352.45
56081,2023-12-12 23:13:00,1670,237,2,342.9
56082,2023-10-17 01:16:00,1504,289,3,1709.37
56083,2023-07-03 11:18:00,1441,272,2,1638.06
56084,2023-05-23 09:52:00,1251,252,4,2091.12
56085,2023-12-09 12:01:00,1631,248,4,2684.6
56086,2023-12-26 08:49:00,1411,234,5,2467.05
56087,2023-02-02 16:29:00,1270,122,4,1340.68
56088,2023-08-25 01:39:00,1227,153,4,303.04
56089,2023-06-02 19:33:00,1155,262,5,3053.2
56090,2023-04-18 19:40:00,1703,295,2,1508.38
56091,2023-11-08 17:29:00,1680,222,1,622.63
56092,2023-05-11 14:02:00,1309,179,1,606.55
56093,2023-08-02 11:06:00,1769,182,4,1047.76
56094,2023-06-07 18:32:00,1117,149,5,4805.8
56095,2023-01-12 09:10:00,1248,255,3,1976.64
56096,2023-06-15 04:06:00,1955,226,4,2903.36
56097,2023-11-06 17:31:00,1556,238,3,280.89
56098,2023-08-01 13:29:00,1246,218,1,991.16
56099,2023-08-25 13:30:00,1643,219,4,1350.68
56100,2023-08-22 20:49:00,1787,116,1,259.67
56101,2023-08-01 10:21:00,1825,289,1,569.79
56102,2023-08-30 21:22:00,1315,268,1,189.43
56103,2023-06-16 21:29:00,1298,182,3,785.82
56104,2023-10-11 19:14:00,1234,146,4,2246.96
56105,2023-07-09 03:44:00,2000,255,5,3294.4
56106,2023-04-08 18:49:00,1501,189,5,3845.9
56107,2023-08-30 00:20:00,1753,143,3,1336.17
56108,2023-11-16 14:15:00,1244,112,4,1970.96
56109,2023-12-26 17:00:00,1270,102,5,1649.0
56110,2023-09-10 10:37:00,1397,226,3,2177.52
56111,2023-12-04 19:50:00,1949,154,2,1807.64
56112,2023-09-13 19:55:00,1287,233,2,1924.96
56113,2023-03-19 18:38:00,1583,220,5,2408.6
56114,2023-07-29 19:52:00,1645,126,1,451.11
56115,2023-03-20 02:15:00,1334,226,2,1451.68
56116,2023-02-11 00:35:00,1847,238,3,280.89
56117,2023-04-22 00:51:00,1240,239,5,2715.75
56118,2023-03-03 10:11:00,1371,182,3,785.82
56119,2023-11-14 19:42:00,1576,274,2,1694.66
56120,2023-08-01 04:08:00,1209,111,2,28.22
56121,2023-02-27 13:15:00,1741,190,5,4968.05
56122,2023-03-04 22:37:00,1905,156,5,3019.95
56123,2023-10-12 02:31:00,1525,154,1,903.82
56124,2023-02-26 13:21:00,1037,209,5,1602.6
56125,2023-04-04 20:05:00,1376,180,1,878.32
56126,2023-01-30 00:10:00,1189,154,5,4519.1
56127,2023-01-15 06:03:00,1927,189,4,3076.72
56128,2023-12-08 16:14:00,1075,175,3,2995.77
56129,2023-04-21 00:48:00,1034,199,4,143.0
56130,2023-08-12 05:53:00,1827,122,2,670.34
56131,2023-09-27 23:33:00,1389,111,3,42.33
56132,2023-09-21 08:27:00,1924,186,3,1767.33
56133,2023-01-06 13:33:00,1355,278,1,942.1
56134,2023-06-18 02:35:00,1564,138,3,452.91
56135,2023-11-08 22:48:00,1383,175,5,4992.95
56136,2023-04-05 12:19:00,1179,259,5,4711.65
56137,2023-05-08 00:14:00,1741,212,4,1998.2
56138,2023-05-28 05:39:00,1884,219,1,337.67
56139,2023-04-15 15:34:00,1022,261,1,681.63
56140,2023-12-06 00:21:00,1013,225,4,2592.16
56141,2023-07-18 10:16:00,1123,244,3,440.49
56142,2023-01-22 18:01:00,1353,147,1,931.65
56143,2023-02-22 17:42:00,1485,183,2,29.84
56144,2023-07-01 16:25:00,1533,166,2,1040.44
56145,2023-07-11 13:42:00,1004,239,2,1086.3
56146,2023-12-04 11:48:00,1122,298,4,2245.4
56147,2023-05-06 16:35:00,1695,273,3,1277.73
56148,2023-04-07 21:13:00,1155,217,2,174.62
56149,2023-12-22 00:31:00,1555,271,3,358.23
56150,2023-12-10 19:49:00,1544,271,2,238.82
56151,2023-05-26 02:53:00,1821,211,3,1965.66
56152,2023-07-22 03:11:00,1535,278,1,942.1
56153,2023-04-11 04:05:00,1096,256,3,2524.8
56154,2023-07-06 11:53:00,1994,202,2,240.04
56155,2023-11-05 17:13:00,1776,139,3,1459.77
56156,2023-07-14 19:24:00,1210,286,2,1499.18
56157,2023-01-27 04:28:00,1927,170,1,563.96
56158,2023-06-29 00:12:00,1189,137,2,265.64
56159,2023-04-01 22:01:00,1375,118,2,51.48
56160,2023-12-16 11:03:00,1225,140,3,519.39
56161,2023-06-26 01:18:00,1330,258,2,90.62
56162,2023-03-04 03:06:00,1662,236,2,1869.92
56163,2023-09-04 03:12:00,1960,229,1,103.82
56164,2023-05-29 06:09:00,1395,234,5,2467.05
56165,2023-02-02 08:14:00,1729,267,4,2039.32
56166,2023-01-07 06:21:00,1428,115,3,489.06
56167,2023-10-13 13:13:00,1327,291,2,832.54
56168,2023-10-18 03:45:00,1824,154,5,4519.1
56169,2023-11-04 23:50:00,1051,136,1,381.67
56170,2023-11-12 19:07:00,1949,132,2,387.36
56171,2023-05-11 18:50:00,1123,257,3,1804.23
56172,2023-11-15 19:44:00,1882,287,3,1964.1
56173,2023-10-24 17:59:00,1544,113,3,369.27
56174,2023-05-22 07:27:00,1943,195,2,1134.76
56175,2023-08-22 19:11:00,1728,269,5,4696.3
56176,2023-07-10 12:54:00,1362,126,4,1804.44
56177,2023-07-17 11:55:00,1404,248,2,1342.3
56178,2023-12-03 17:11:00,1678,261,4,2726.52
56179,2023-05-02 17:11:00,1463,277,4,2248.08
56180,2023-11-24 13:22:00,1853,210,1,751.16
56181,2023-03-12 09:41:00,1762,260,3,2464.56
56182,2023-09-04 20:36:00,1825,202,3,360.06
56183,2023-06-28 21:29:00,1291,210,4,3004.64
56184,2023-06-25 14:08:00,1505,164,5,88.55
56185,2023-08-05 16:55:00,1726,204,4,920.64
56186,2023-04-06 06:55:00,1447,295,4,3016.76
56187,2023-10-17 01:18:00,1159,170,3,1691.88
56188,2023-11-27 08:50:00,1924,293,2,1531.1
56189,2023-11-20 02:12:00,1768,265,5,3603.3
56190,2023-08-27 19:33:00,1282,140,5,865.65
56191,2023-05-19 05:38:00,1824,300,4,1074.64
56192,2023-09-03 16:22:00,1441,219,3,1013.01
56193,2023-06-15 10:20:00,1120,274,5,4236.65
56194,2023-10-22 23:37:00,1121,264,3,1096.83
56195,2023-04-09 00:33:00,1630,169,3,546.78
56196,2023-12-06 01:39:00,1220,147,3,2794.95
56197,2023-06-29 22:21:00,1532,258,3,135.93
56198,2023-12-08 16:20:00,1639,229,4,415.28
56199,2023-08-05 11:36:00,1387,265,1,720.66
56200,2023-10-07 16:49:00,1279,178,2,786.42
56201,2023-05-18 03:40:00,1262,261,2,1363.26
56202,2023-07-12 00:48:00,1400,292,4,3916.28
56203,2023-02-15 12:08:00,1766,107,5,1934.95
56204,2023-01-20 06:53:00,1344,259,4,3769.32
56205,2023-02-11 11:19:00,1214,280,3,2627.1
56206,2023-03-30 21:26:00,1117,256,2,1683.2
56207,2023-11-13 21:51:00,1421,114,4,49.08
56208,2023-12-09 00:36:00,1430,232,4,531.28
56209,2023-09-20 15:09:00,1498,278,3,2826.3
56210,2023-02-24 07:21:00,1873,180,3,2634.96
56211,2023-07-24 09:05:00,1249,203,5,592.75
56212,2023-07-05 00:20:00,1655,179,4,2426.2
56213,2023-12-19 21:16:00,1054,295,1,754.19
56214,2023-04-17 04:10:00,1688,150,1,241.01
56215,2023-10-24 02:19:00,1775,130,3,1349.4
56216,2023-05-25 01:09:00,1029,280,3,2627.1
56217,2023-07-17 22:46:00,1459,201,3,2787.48
56218,2023-08-30 16:05:00,1449,158,1,913.22
56219,2023-11-08 07:23:00,1407,184,3,2002.74
56220,2023-12-22 05:37:00,1077,172,2,212.36
56221,2023-03-09 20:30:00,1372,274,5,4236.65
56222,2023-11-20 17:09:00,1388,168,5,4443.15
56223,2023-07-26 11:46:00,1268,131,1,134.77
56224,2023-03-14 14:26:00,1485,293,3,2296.65
56225,2023-07-14 01:49:00,1174,210,2,1502.32
56226,2023-06-07 04:13:00,1637,119,1,275.29
56227,2023-08-17 15:29:00,1973,262,5,3053.2
56228,2023-06-06 16:46:00,1177,135,3,754.35
56229,2023-09-27 16:07:00,1473,264,3,1096.83
56230,2023-10-01 07:47:00,1054,115,3,489.06
56231,2023-11-18 20:26:00,1658,275,2,1308.36
56232,2023-11-22 10:15:00,1299,115,3,489.06
56233,2023-02-03 09:05:00,1212,199,1,35.75
56234,2023-09-13 19:31:00,1820,164,3,53.13
56235,2023-03-04 03:47:00,1334,186,1,589.11
56236,2023-08-18 12:21:00,1733,154,4,3615.28
56237,2023-10-14 05:43:00,1023,110,5,3248.75
56238,2023-08-28 04:36:00,1288,229,2,207.64
56239,2023-02-13 12:18:00,1037,117,2,1756.66
56240,2023-08-13 22:54:00,1776,172,3,318.54
56241,2023-07-12 00:24:00,1373,170,2,1127.92
56242,2023-08-07 04:40:00,1421,295,5,3770.95
56243,2023-06-13 10:38:00,1810,106,5,2314.85
56244,2023-05-05 18:55:00,1438,231,4,3107.04
56245,2023-04-11 08:52:00,1873,138,1,150.97
56246,2023-04-19 09:09:00,1353,142,1,236.31
56247,2023-07-04 16:03:00,1122,158,4,3652.88
56248,2023-05-13 18:01:00,1102,173,2,1140.86
56249,2023-11-12 05:12:00,1159,133,1,504.14
56250,2023-04-19 06:37:00,1140,264,2,731.22
56251,2023-01-16 22:49:00,1125,295,2,1508.38
56252,2023-11-03 21:54:00,1075,169,2,364.52
56253,2023-08-24 02:28:00,1984,222,5,3113.15
56254,2023-10-03 18:48:00,1976,191,4,2064.84
56255,2023-03-09 10:37:00,1700,111,4,56.44
56256,2023-03-24 20:09:00,1120,168,1,888.63
56257,2023-12-17 08:06:00,1458,292,2,1958.14
56258,2023-07-14 14:40:00,1138,258,1,45.31
56259,2023-08-08 22:46:00,1369,212,1,499.55
56260,2023-01-16 14:30:00,1064,159,2,1919.0
56261,2023-02-16 17:15:00,1765,235,2,1120.18
56262,2023-03-15 07:19:00,1455,151,3,1845.72
56263,2023-11-21 19:12:00,1192,210,2,1502.32
56264,2023-05-16 21:03:00,1514,285,2,1932.14
56265,2023-09-24 03:14:00,1375,136,5,1908.35
56266,2023-01-26 04:30:00,1267,216,1,240.5
56267,2023-12-22 02:01:00,1613,198,4,661.48
56268,2023-10-08 20:25:00,1815,294,3,1177.71
56269,2023-04-14 08:27:00,1551,299,5,1657.6
56270,2023-07-02 23:05:00,1213,154,3,2711.46
56271,2023-11-24 21:07:00,1772,202,4,480.08
56272,2023-11-06 13:28:00,1539,174,5,2699.6
56273,2023-07-26 12:58:00,1226,214,2,25.66
56274,2023-12-21 22:53:00,1216,259,1,942.33
56275,2023-11-29 11:14:00,1480,226,1,725.84
56276,2023-11-11 18:32:00,1447,213,2,372.32
56277,2023-12-06 17:21:00,1936,246,3,2483.28
56278,2023-12-28 18:25:00,1231,299,2,663.04
56279,2023-08-23 13:36:00,1421,137,2,265.64
56280,2023-07-09 17:37:00,1625,103,4,2279.88
56281,2023-12-05 23:37:00,1751,163,2,253.16
56282,2023-04-17 00:54:00,1974,201,5,4645.8
56283,2023-04-11 02:31:00,1263,194,1,971.74
56284,2023-08-24 10:38:00,1616,173,4,2281.72
56285,2023-10-24 01:43:00,1231,228,5,3529.05
56286,2023-01-24 01:18:00,1904,251,4,3283.96
56287,2023-10-16 21:51:00,1504,202,4,480.08
56288,2023-11-05 16:00:00,1192,224,5,1828.8
56289,2023-03-18 00:52:00,1121,176,2,156.12
56290,2023-09-28 17:32:00,1202,123,1,434.03
56291,2023-03-01 03:54:00,1312,240,4,2523.04
56292,2023-04-22 06:17:00,1160,275,4,2616.72
56293,2023-06-06 16:47:00,1964,144,4,2262.52
56294,2023-10-13 07:33:00,1943,223,1,817.05
56295,2023-11-06 02:46:00,1342,189,1,769.18
56296,2023-10-11 05:33:00,1513,260,1,821.52
56297,2023-11-21 22:23:00,1087,277,4,2248.08
56298,2023-10-23 14:39:00,1495,188,3,2453.43
56299,2023-12-16 07:45:00,1019,294,2,785.14
56300,2023-08-17 08:40:00,1741,148,3,1411.47
56301,2023-03-24 08:53:00,1345,236,2,1869.92
56302,2023-01-28 10:24:00,1529,167,3,2155.65
56303,2023-06-30 15:50:00,1352,165,5,765.15
56304,2023-02-27 00:19:00,1390,155,5,2978.4
56305,2023-10-07 09:54:00,1769,218,2,1982.32
56306,2023-06-17 00:24:00,1271,232,4,531.28
56307,2023-06-17 03:21:00,1364,248,4,2684.6
56308,2023-10-22 18:58:00,1145,156,5,3019.95
56309,2023-08-07 03:15:00,1583,286,4,2998.36
56310,2023-07-19 10:58:00,1701,283,3,1183.92
56311,2023-11-18 10:48:00,1932,158,1,913.22
56312,2023-06-20 05:32:00,1830,219,4,1350.68
56313,2023-01-05 04:54:00,1547,185,4,2288.32
56314,2023-03-22 02:54:00,1184,137,3,398.46
56315,2023-09-08 11:56:00,1898,239,3,1629.45
56316,2023-06-13 12:00:00,1244,211,3,1965.66
56317,2023-05-10 08:53:00,1251,264,3,1096.83
56318,2023-08-31 03:39:00,1432,282,4,1204.04
56319,2023-04-10 08:01:00,1776,182,3,785.82
56320,2023-05-10 21:22:00,1762,180,1,878.32
56321,2023-12-11 10:35:00,1851,159,3,2878.5
56322,2023-05-29 21:35:00,1589,164,5,88.55
56323,2023-01-16 15:54:00,1456,123,4,1736.12
56324,2023-09-04 05:32:00,1178,175,1,998.59
56325,2023-04-09 22:22:00,1874,229,5,519.1
56326,2023-08-04 08:46:00,1013,242,4,2453.64
56327,2023-07-19 19:36:00,1141,259,1,942.33
56328,2023-11-17 13:40:00,1173,202,4,480.08
56329,2023-10-19 18:35:00,1797,199,4,143.0
56330,2023-12-29 17:53:00,1521,255,2,1317.76
56331,2023-06-23 23:14:00,1642,220,1,481.72
56332,2023-10-18 22:24:00,1355,152,4,641.68
56333,2023-09-06 14:28:00,1080,150,2,482.02
56334,2023-04-30 05:29:00,1205,221,1,988.18
56335,2023-06-17 08:55:00,1023,265,1,720.66
56336,2023-03-22 13:11:00,1194,217,1,87.31
56337,2023-08-07 06:31:00,1662,160,2,450.6
56338,2023-02-11 15:21:00,1812,287,2,1309.4
56339,2023-03-12 04:18:00,1358,109,3,1265.49
56340,2023-12-02 04:08:00,1580,162,5,1103.65
56341,2023-06-13 03:11:00,1052,195,1,567.38
56342,2023-12-11 02:11:00,1897,188,4,3271.24
56343,2023-07-28 13:45:00,1427,249,2,959.18
56344,2023-03-25 12:51:00,1772,181,5,2895.6
56345,2023-03-16 18:57:00,1421,246,4,3311.04
56346,2023-01-20 05:44:00,1664,291,2,832.54
56347,2023-12-14 23:05:00,1675,246,4,3311.04
56348,2023-03-13 13:00:00,1186,118,4,102.96
56349,2023-01-10 00:17:00,1256,135,1,251.45
56350,2023-08-19 12:44:00,1599,280,5,4378.5
56351,2023-12-31 01:39:00,1199,149,4,3844.64
56352,2023-05-23 05:27:00,1556,110,5,3248.75
56353,2023-05-02 14:32:00,1282,290,3,130.44
56354,2023-03-09 04:04:00,1105,126,2,902.22
56355,2023-05-03 05:16:00,1438,188,2,1635.62
56356,2023-02-17 01:13:00,1364,265,4,2882.64
56357,2023-04-26 04:38:00,1973,107,2,773.98
56358,2023-09-05 22:31:00,1298,264,5,1828.05
56359,2023-02-12 22:30:00,1225,212,5,2497.75
56360,2023-04-06 10:02:00,1877,217,2,174.62
56361,2023-04-02 00:13:00,1177,192,2,691.32
56362,2023-11-10 15:03:00,1198,208,2,167.52
56363,2023-06-26 18:48:00,1827,178,4,1572.84
56364,2023-04-01 11:25:00,1599,263,4,1071.08
56365,2023-04-02 18:21:00,1373,291,1,416.27
56366,2023-05-05 08:56:00,1815,279,4,714.44
56367,2023-01-10 15:58:00,1786,141,1,766.94
56368,2023-10-26 08:56:00,1305,277,2,1124.04
56369,2023-04-15 00:12:00,1484,158,3,2739.66
56370,2023-02-27 04:03:00,1592,284,2,358.28
56371,2023-08-03 20:26:00,1220,121,1,374.0
56372,2023-08-07 12:26:00,1025,290,4,173.92
56373,2023-04-21 23:54:00,1242,199,4,143.0
56374,2023-07-25 00:24:00,1422,192,3,1036.98
56375,2023-07-13 16:30:00,1633,121,2,748.0
56376,2023-05-03 21:19:00,1183,259,3,2826.99
56377,2023-02-07 22:06:00,1886,292,5,4895.35
56378,2023-09-16 08:11:00,1829,289,2,1139.58
56379,2023-04-17 09:23:00,1982,121,2,748.0
56380,2023-05-08 02:27:00,1976,110,2,1299.5
56381,2023-04-04 04:39:00,1625,188,4,3271.24
56382,2023-05-09 15:41:00,1040,215,1,232.37
56383,2023-07-06 03:22:00,1043,113,2,246.18
56384,2023-03-15 16:45:00,1105,110,4,2599.0
56385,2023-12-07 20:49:00,1025,144,3,1696.89
56386,2023-10-19 03:59:00,1052,205,1,922.8
56387,2023-04-09 03:04:00,1655,232,5,664.1
56388,2023-06-13 03:29:00,1435,174,3,1619.76
56389,2023-08-05 21:08:00,1268,270,3,1769.85
56390,2023-09-12 01:14:00,1831,145,4,801.28
56391,2023-07-16 09:36:00,1794,104,4,682.08
56392,2023-01-31 21:15:00,1039,226,2,1451.68
56393,2023-10-22 06:43:00,1356,261,4,2726.52
56394,2023-04-02 22:44:00,1385,202,3,360.06
56395,2023-07-14 00:15:00,1655,146,2,1123.48
56396,2023-08-11 13:49:00,1195,247,1,523.86
56397,2023-07-10 10:28:00,1388,242,2,1226.82
56398,2023-11-22 13:03:00,1178,104,4,682.08
56399,2023-01-01 19:02:00,1072,280,5,4378.5
56400,2023-05-23 00:06:00,1218,164,2,35.42
56401,2023-10-19 02:21:00,1199,298,2,1122.7
56402,2023-12-30 19:26:00,1710,292,3,2937.21
56403,2023-02-02 17:26:00,1127,261,4,2726.52
56404,2023-02-23 04:07:00,1120,126,5,2255.55
56405,2023-10-07 18:43:00,1212,127,2,370.86
56406,2023-11-12 03:55:00,1458,257,1,601.41
56407,2023-08-15 22:41:00,1974,225,1,648.04
56408,2023-06-21 20:49:00,1568,140,3,519.39
56409,2023-06-10 03:10:00,1495,105,2,901.38
56410,2023-03-07 19:05:00,1589,153,4,303.04
56411,2023-05-20 14:50:00,1883,107,5,1934.95
56412,2023-05-18 05:23:00,1873,238,1,93.63
56413,2023-12-02 08:38:00,1339,145,5,1001.6
56414,2023-02-07 16:00:00,1938,176,5,390.3
56415,2023-04-15 08:18:00,1294,208,5,418.8
56416,2023-01-10 02:45:00,2000,255,5,3294.4
56417,2023-04-16 20:51:00,1613,277,2,1124.04
56418,2023-06-27 09:43:00,1362,270,4,2359.8
56419,2023-04-12 17:32:00,1990,139,1,486.59
56420,2023-05-30 17:20:00,1340,235,4,2240.36
56421,2023-07-01 16:16:00,1905,131,2,269.54
56422,2023-04-17 11:42:00,1611,218,3,2973.48
56423,2023-01-17 11:07:00,1797,283,1,394.64
56424,2023-09-18 02:39:00,1110,175,2,1997.18
56425,2023-01-02 23:08:00,1839,145,2,400.64
56426,2023-05-20 05:17:00,1931,217,1,87.31
56427,2023-08-13 04:57:00,1359,147,2,1863.3
56428,2023-08-25 05:34:00,1270,237,4,685.8
56429,2023-01-03 01:32:00,1328,291,5,2081.35
56430,2023-09-03 13:06:00,1125,293,5,3827.75
56431,2023-10-06 13:48:00,1425,293,3,2296.65
56432,2023-02-14 04:52:00,1148,193,2,1633.26
56433,2023-11-29 21:20:00,1701,252,3,1568.34
56434,2023-06-14 12:02:00,1297,212,4,1998.2
56435,2023-05-21 20:07:00,1990,220,2,963.44
56436,2023-11-28 07:52:00,1998,255,5,3294.4
56437,2023-04-26 03:35:00,1936,230,5,2446.5
