ip,timestamp,request,status,bytes
134.193.242.19,28/Sep/2023:00:58:13 ,PUT /carrinho/item-62 HTTP/1.1,500,13934
60.234.121.27,26/Mar/2023:00:19:34 ,PUT /produtos/item-25 HTTP/1.1,302,2494
219.6.65.199,18/Sep/2023:12:27:01 ,PUT /login/item-69 HTTP/1.1,302,8113
111.66.101.9,04/May/2023:00:00:06 ,GET /perfil/item-46 HTTP/1.1,302,3923
209.90.236.171,13/Mar/2023:08:22:22 ,POST /login/item-80 HTTP/1.1,404,10274
41.26.200.99,14/Oct/2023:23:24:04 ,DELETE /busca/item-77 HTTP/1.1,500,12745
181.180.118.148,08/Aug/2023:01:12:25 ,DELETE /checkout/item-84 HTTP/1.1,404,2583
109.38.173.129,20/Aug/2023:16:05:41 ,POST /carrinho/item-82 HTTP/1.1,201,6953
131.195.160.85,19/Oct/2023:15:17:46 ,GET /carrinho/item-61 HTTP/1.1,404,4484
105.120.213.36,22/Feb/2023:07:34:18 ,PUT /produtos/item-81 HTTP/1.1,302,1953
133.197.177.162,08/Dec/2023:12:02:04 ,DELETE /produtos/item-15 HTTP/1.1,302,8638
144.231.73.6,15/Feb/2023:21:11:01 ,POST /carrinho/item-75 HTTP/1.1,302,649
24.92.169.233,26/Feb/2023:22:39:41 ,POST /perfil/item-95 HTTP/1.1,302,6850
10.125.187.26,04/Feb/2023:18:46:07 ,DELETE /login/item-75 HTTP/1.1,500,9633
174.190.252.229,20/Jun/2023:03:50:25 ,PUT /produtos/item-80 HTTP/1.1,500,449
170.121.126.183,13/Jun/2023:03:36:59 ,PUT /login/item-3 HTTP/1.1,302,3224
96.196.48.64,13/Oct/2023:16:40:20 ,POST /carrinho/item-39 HTTP/1.1,200,10306
139.150.120.46,17/Jun/2023:10:46:20 ,PUT /busca/item-48 HTTP/1.1,302,11478
116.100.48.255,29/May/2023:14:27:02 ,DELETE /login/item-90 HTTP/1.1,302,621
105.85.114.195,19/Jul/2023:07:24:04 ,GET /carrinho/item-6 HTTP/1.1,404,5511
135.48.165.251,23/May/2023:16:55:01 ,POST /carrinho/item-38 HTTP/1.1,201,11462
79.251.181.215,20/May/2023:21:38:19 ,POST /produtos/item-2 HTTP/1.1,500,6310
146.27.231.207,17/Sep/2023:19:29:44 ,POST /carrinho/item-40 HTTP/1.1,404,1997
160.114.39.228,16/Jan/2023:06:52:42 ,PUT /perfil/item-77 HTTP/1.1,500,9107
66.188.62.96,18/Feb/2023:16:31:21 ,POST /checkout/item-30 HTTP/1.1,500,3572
109.57.98.196,13/Sep/2023:19:31:08 ,PUT /checkout/item-99 HTTP/1.1,500,7980
51.53.128.171,03/Apr/2023:11:59:21 ,PUT /checkout/item-82 HTTP/1.1,302,2863
157.55.166.36,18/May/2023:06:43:18 ,DELETE /carrinho/item-61 HTTP/1.1,500,4100
38.222.88.116,14/Dec/2023:17:24:39 ,PUT /busca/item-38 HTTP/1.1,201,3625
117.230.189.188,01/Dec/2023:04:45:51 ,GET /checkout/item-28 HTTP/1.1,200,14621
147.156.112.246,07/Apr/2023:22:07:03 ,GET /produtos/item-59 HTTP/1.1,201,10533
118.108.135.184,04/Feb/2023:04:48:36 ,GET /perfil/item-24 HTTP/1.1,201,9969
198.41.70.229,22/Feb/2023:12:32:58 ,DELETE /busca/item-6 HTTP/1.1,500,3005
218.193.126.194,26/Sep/2023:22:25:59 ,DELETE /perfil/item-60 HTTP/1.1,201,6437
191.161.19.171,09/Aug/2023:20:56:33 ,POST /checkout/item-15 HTTP/1.1,200,12388
145.178.40.77,31/Mar/2023:16:22:05 ,POST /busca/item-75 HTTP/1.1,404,3880
159.73.51.235,17/Dec/2023:01:59:10 ,POST /busca/item-70 HTTP/1.1,500,8623
39.164.180.10,09/Oct/2023:07:41:43 ,POST /perfil/item-90 HTTP/1.1,200,13856
184.26.96.137,09/Mar/2023:02:36:58 ,GET /carrinho/item-88 HTTP/1.1,302,12667
164.63.178.108,05/May/2023:10:18:19 ,DELETE /login/item-36 HTTP/1.1,200,9691
89.250.14.107,09/Aug/2023:19:50:39 ,PUT /produtos/item-23 HTTP/1.1,500,9482
34.117.53.125,21/Mar/2023:09:40:11 ,GET /produtos/item-13 HTTP/1.1,201,10587
219.37.205.29,18/May/2023:02:44:24 ,PUT /produtos/item-33 HTTP/1.1,500,10031
221.32.180.176,27/Jan/2023:01:02:55 ,DELETE /carrinho/item-46 HTTP/1.1,302,2157
196.20.140.197,01/Dec/2023:09:35:28 ,POST /checkout/item-41 HTTP/1.1,201,5866
212.71.65.90,12/Apr/2023:02:09:09 ,POST /produtos/item-41 HTTP/1.1,302,13052
177.178.120.70,20/Mar/2023:17:37:45 ,POST /checkout/item-75 HTTP/1.1,201,232
202.113.13.90,14/Sep/2023:05:12:27 ,DELETE /produtos/item-59 HTTP/1.1,404,4556
114.68.114.227,10/May/2023:05:23:16 ,PUT /busca/item-20 HTTP/1.1,200,8480
14.164.203.179,18/Mar/2023:12:58:14 ,DELETE /busca/item-32 HTTP/1.1,201,6466
201.223.18.66,06/Oct/2023:16:09:17 ,GET /produtos/item-97 HTTP/1.1,201,1605
142.17.26.38,20/Nov/2023:18:34:19 ,DELETE /checkout/item-2 HTTP/1.1,201,4524
154.96.152.106,12/Dec/2023:03:43:21 ,PUT /login/item-49 HTTP/1.1,500,6019
148.25.67.24,10/Feb/2023:22:49:55 ,DELETE /busca/item-100 HTTP/1.1,200,8552
208.140.85.199,13/Jan/2023:04:50:32 ,GET /carrinho/item-66 HTTP/1.1,302,13548
200.242.108.67,19/Apr/2023:16:54:49 ,DELETE /perfil/item-68 HTTP/1.1,201,10085
168.186.197.123,08/Jan/2023:10:36:06 ,POST /produtos/item-34 HTTP/1.1,500,4959
83.184.216.238,02/Apr/2023:21:05:59 ,POST /busca/item-20 HTTP/1.1,201,4834
103.84.131.186,05/Jul/2023:10:53:02 ,POST /carrinho/item-24 HTTP/1.1,302,8736
79.239.143.219,12/Jul/2023:15:43:26 ,DELETE /produtos/item-15 HTTP/1.1,500,14638
54.211.85.172,10/Jan/2023:00:25:15 ,PUT /busca/item-58 HTTP/1.1,200,7610
165.39.216.190,11/Mar/2023:13:46:33 ,GET /perfil/item-13 HTTP/1.1,200,10733
211.47.223.3,28/Jun/2023:14:17:54 ,POST /busca/item-93 HTTP/1.1,404,7175
37.227.216.65,26/Apr/2023:20:00:19 ,PUT /checkout/item-77 HTTP/1.1,404,1373
207.126.204.61,01/Apr/2023:10:00:24 ,GET /carrinho/item-90 HTTP/1.1,200,11096
213.235.73.203,07/Jul/2023:11:05:38 ,PUT /busca/item-42 HTTP/1.1,201,11576
209.213.191.70,20/Jul/2023:10:28:18 ,PUT /carrinho/item-55 HTTP/1.1,500,4632
207.138.60.67,30/Apr/2023:14:04:55 ,GET /checkout/item-67 HTTP/1.1,500,4731
177.184.239.229,03/Nov/2023:10:39:39 ,PUT /produtos/item-25 HTTP/1.1,201,13041
107.224.194.1,17/Nov/2023:16:30:16 ,DELETE /produtos/item-8 HTTP/1.1,302,3160
51.134.218.106,12/Jun/2023:00:43:55 ,GET /busca/item-20 HTTP/1.1,201,1907
202.62.60.190,05/Feb/2023:15:35:51 ,PUT /busca/item-24 HTTP/1.1,200,13177
178.218.208.21,30/Jan/2023:05:54:20 ,PUT /checkout/item-51 HTTP/1.1,500,10431
110.55.140.182,07/Apr/2023:06:53:16 ,DELETE /carrinho/item-67 HTTP/1.1,200,2081
152.239.189.36,21/Dec/2023:07:16:17 ,POST /busca/item-18 HTTP/1.1,500,8967
185.174.222.159,07/Jan/2023:16:55:18 ,PUT /carrinho/item-2 HTTP/1.1,201,9671
119.101.210.106,20/Sep/2023:20:22:37 ,POST /produtos/item-58 HTTP/1.1,404,11676
11.62.25.247,14/May/2023:22:17:01 ,GET /busca/item-93 HTTP/1.1,404,3773
162.212.252.154,03/Sep/2023:09:28:48 ,GET /login/item-92 HTTP/1.1,404,8247
69.217.211.124,26/Nov/2023:19:25:25 ,DELETE /login/item-89 HTTP/1.1,404,5216
106.88.230.155,26/Jul/2023:19:11:58 ,PUT /checkout/item-40 HTTP/1.1,200,8586
33.172.105.97,14/May/2023:00:52:00 ,POST /produtos/item-76 HTTP/1.1,404,5980
154.81.215.232,07/Oct/2023:22:23:05 ,GET /login/item-34 HTTP/1.1,201,9629
96.124.102.37,09/Jan/2023:02:32:55 ,GET /busca/item-52 HTTP/1.1,302,4508
49.21.20.132,07/Jul/2023:06:08:01 ,GET /busca/item-1 HTTP/1.1,200,2249
90.4.63.83,06/Nov/2023:05:28:11 ,POST /perfil/item-79 HTTP/1.1,404,4156
174.16.48.17,25/Jun/2023:15:41:44 ,GET /login/item-21 HTTP/1.1,201,9022
145.141.218.243,22/Jan/2023:02:04:17 ,GET /checkout/item-16 HTTP/1.1,302,5181
9.8.246.23,06/May/2023:05:06:49 ,PUT /perfil/item-10 HTTP/1.1,302,14585
165.47.221.190,08/Feb/2023:20:20:26 ,PUT /perfil/item-28 HTTP/1.1,200,8283
179.239.245.0,25/Jul/2023:06:04:43 ,PUT /produtos/item-38 HTTP/1.1,201,13296
122.136.18.166,20/Mar/2023:00:26:49 ,PUT /checkout/item-93 HTTP/1.1,500,13030
211.140.120.214,27/Aug/2023:03:32:10 ,PUT /login/item-50 HTTP/1.1,500,8538
137.186.123.66,25/Feb/2023:17:33:08 ,DELETE /checkout/item-36 HTTP/1.1,500,14803
61.159.205.55,14/Aug/2023:20:25:40 ,PUT /produtos/item-18 HTTP/1.1,200,1293
209.167.136.219,10/Nov/2023:11:11:49 ,POST /checkout/item-28 HTTP/1.1,201,3940
188.120.12.147,11/Sep/2023:06:15:59 ,PUT /checkout/item-87 HTTP/1.1,500,7461
217.5.211.64,20/Jan/2023:00:48:38 ,PUT /checkout/item-50 HTTP/1.1,500,5997
197.218.245.78,03/Oct/2023:17:24:52 ,POST /perfil/item-65 HTTP/1.1,404,13093
185.55.148.240,21/Jan/2023:14:23:00 ,GET /produtos/item-86 HTTP/1.1,500,6177
166.153.208.187,18/Apr/2023:23:36:57 ,POST /busca/item-16 HTTP/1.1,302,11116
106.149.48.130,11/Dec/2023:11:35:22 ,DELETE /checkout/item-75 HTTP/1.1,302,3464
32.107.114.45,28/May/2023:07:13:40 ,PUT /produtos/item-87 HTTP/1.1,302,6932
181.11.37.250,10/Mar/2023:15:27:45 ,POST /perfil/item-35 HTTP/1.1,302,1727
217.15.124.20,08/Jan/2023:16:04:31 ,PUT /carrinho/item-15 HTTP/1.1,404,5732
7.162.229.26,23/Jul/2023:13:39:05 ,DELETE /produtos/item-24 HTTP/1.1,302,2043
129.167.206.107,20/Oct/2023:13:14:28 ,DELETE /checkout/item-98 HTTP/1.1,404,13853
10.10.17.86,16/Jul/2023:06:37:04 ,POST /checkout/item-76 HTTP/1.1,404,12896
45.80.184.210,12/Mar/2023:14:33:47 ,PUT /produtos/item-86 HTTP/1.1,500,14251
123.95.81.121,12/Jan/2023:15:56:03 ,GET /produtos/item-54 HTTP/1.1,404,6749
82.239.218.211,03/May/2023:17:37:44 ,PUT /checkout/item-16 HTTP/1.1,200,8738
87.32.56.161,10/Jan/2023:16:34:04 ,GET /login/item-16 HTTP/1.1,201,9156
92.188.158.24,09/Jan/2023:02:55:15 ,DELETE /login/item-15 HTTP/1.1,500,7597
34.141.251.79,07/Apr/2023:09:57:00 ,DELETE /produtos/item-41 HTTP/1.1,200,10154
26.134.30.223,19/May/2023:01:51:56 ,POST /checkout/item-11 HTTP/1.1,404,4471
83.27.68.17,18/Apr/2023:18:33:35 ,PUT /perfil/item-99 HTTP/1.1,500,11328
24.131.102.25,18/Apr/2023:01:40:39 ,POST /busca/item-39 HTTP/1.1,404,4992
108.151.121.137,10/Sep/2023:15:58:51 ,DELETE /perfil/item-28 HTTP/1.1,302,5365
152.232.141.244,27/Nov/2023:05:56:44 ,GET /carrinho/item-70 HTTP/1.1,201,12125
142.21.195.12,07/Dec/2023:08:07:08 ,PUT /busca/item-56 HTTP/1.1,500,13011
34.194.66.193,22/Mar/2023:02:44:35 ,PUT /carrinho/item-54 HTTP/1.1,302,7004
71.22.81.250,12/Jul/2023:14:11:21 ,GET /produtos/item-33 HTTP/1.1,500,2419
26.68.243.54,10/Aug/2023:05:32:18 ,DELETE /login/item-72 HTTP/1.1,404,1538
27.57.50.186,17/Jul/2023:07:29:32 ,DELETE /produtos/item-46 HTTP/1.1,500,12516
145.193.116.232,07/Feb/2023:11:47:52 ,POST /checkout/item-79 HTTP/1.1,404,5661
66.142.205.224,26/Jun/2023:09:25:40 ,GET /carrinho/item-10 HTTP/1.1,200,7537
125.55.65.63,16/Feb/2023:17:20:29 ,PUT /produtos/item-15 HTTP/1.1,201,7356
181.5.35.38,16/Jun/2023:17:02:36 ,PUT /carrinho/item-99 HTTP/1.1,302,7501
176.218.222.138,21/Jun/2023:00:52:06 ,DELETE /busca/item-94 HTTP/1.1,302,3830
50.24.254.28,02/Apr/2023:15:32:26 ,POST /checkout/item-10 HTTP/1.1,200,429
4.237.133.164,19/Aug/2023:04:24:09 ,POST /produtos/item-46 HTTP/1.1,500,3155
61.167.148.154,23/Nov/2023:05:50:42 ,POST /checkout/item-4 HTTP/1.1,302,8023
174.156.223.73,25/Mar/2023:19:40:22 ,DELETE /perfil/item-98 HTTP/1.1,200,9913
109.150.12.149,13/Feb/2023:01:41:16 ,GET /carrinho/item-7 HTTP/1.1,201,3700
179.13.65.112,04/Dec/2023:10:10:28 ,POST /produtos/item-62 HTTP/1.1,201,13246
133.105.234.101,24/Mar/2023:12:41:33 ,PUT /produtos/item-51 HTTP/1.1,404,14600
63.67.59.29,12/Feb/2023:13:39:33 ,PUT /login/item-81 HTTP/1.1,200,7534
172.119.99.72,06/Dec/2023:09:29:09 ,GET /perfil/item-37 HTTP/1.1,302,6821
124.216.233.117,29/Oct/2023:05:09:13 ,DELETE /perfil/item-48 HTTP/1.1,201,10949
154.127.229.134,28/Feb/2023:19:08:30 ,DELETE /perfil/item-5 HTTP/1.1,500,9057
15.161.13.241,02/Sep/2023:22:49:16 ,DELETE /busca/item-3 HTTP/1.1,200,12462
159.82.18.87,20/Jun/2023:20:43:57 ,GET /busca/item-8 HTTP/1.1,302,9252
20.194.18.176,05/Oct/2023:06:48:13 ,PUT /produtos/item-32 HTTP/1.1,201,10709
37.206.216.80,23/Nov/2023:08:35:53 ,DELETE /perfil/item-54 HTTP/1.1,500,12957
36.196.152.108,29/Nov/2023:09:44:06 ,GET /carrinho/item-47 HTTP/1.1,404,13076
46.134.141.240,29/Oct/2023:07:53:41 ,PUT /checkout/item-5 HTTP/1.1,404,3048
187.108.29.16,02/Apr/2023:12:19:39 ,GET /perfil/item-8 HTTP/1.1,201,4794
208.68.109.223,10/Jun/2023:19:02:20 ,PUT /produtos/item-67 HTTP/1.1,404,3751
12.229.175.9,20/Mar/2023:08:40:22 ,GET /checkout/item-58 HTTP/1.1,201,9316
152.225.187.43,27/Nov/2023:16:34:23 ,GET /carrinho/item-46 HTTP/1.1,404,1356
117.49.219.58,13/Sep/2023:13:43:09 ,POST /checkout/item-70 HTTP/1.1,302,6136
130.126.179.26,19/Jan/2023:02:22:26 ,GET /carrinho/item-38 HTTP/1.1,404,289
11.215.198.40,12/Jan/2023:07:24:43 ,GET /produtos/item-17 HTTP/1.1,500,4549
140.138.16.22,21/Nov/2023:12:52:52 ,DELETE /login/item-49 HTTP/1.1,404,11864
157.72.58.191,07/Sep/2023:01:19:49 ,PUT /checkout/item-95 HTTP/1.1,201,1654
99.103.127.240,20/Nov/2023:22:15:43 ,GET /login/item-5 HTTP/1.1,302,14569
103.40.210.225,30/Dec/2023:11:46:19 ,GET /produtos/item-15 HTTP/1.1,201,12952
70.53.177.134,26/Mar/2023:17:20:49 ,PUT /produtos/item-55 HTTP/1.1,404,393
75.153.113.15,24/Oct/2023:19:03:14 ,POST /checkout/item-3 HTTP/1.1,302,12901
167.69.202.224,01/Jan/2023:00:38:32 ,DELETE /checkout/item-59 HTTP/1.1,500,10125
30.48.188.6,17/Jul/2023:14:07:26 ,POST /busca/item-5 HTTP/1.1,200,8337
191.242.6.96,26/Jan/2023:09:21:04 ,DELETE /checkout/item-15 HTTP/1.1,200,1668
52.218.144.31,05/Feb/2023:14:17:50 ,POST /busca/item-47 HTTP/1.1,201,7232
17.98.26.63,10/Oct/2023:22:41:29 ,DELETE /produtos/item-73 HTTP/1.1,404,5694
111.188.238.230,24/Feb/2023:13:31:20 ,POST /checkout/item-2 HTTP/1.1,500,11035
205.88.30.154,15/Nov/2023:18:02:52 ,DELETE /login/item-11 HTTP/1.1,404,6878
71.169.152.217,04/Oct/2023:12:53:53 ,DELETE /busca/item-43 HTTP/1.1,302,13833
104.204.78.35,02/Jun/2023:15:55:39 ,GET /produtos/item-83 HTTP/1.1,200,12473
136.217.52.152,28/Jun/2023:06:30:20 ,DELETE /perfil/item-38 HTTP/1.1,500,6610
160.153.107.200,10/Feb/2023:09:55:38 ,GET /checkout/item-53 HTTP/1.1,404,7832
73.126.47.162,09/Feb/2023:14:26:44 ,POST /checkout/item-74 HTTP/1.1,200,272
115.24.160.80,02/Oct/2023:15:07:11 ,POST /busca/item-52 HTTP/1.1,500,10402
165.143.62.109,10/Nov/2023:05:32:15 ,PUT /produtos/item-83 HTTP/1.1,302,10068
104.20.36.179,03/Oct/2023:03:16:31 ,DELETE /busca/item-60 HTTP/1.1,201,1272
57.157.205.75,20/Jun/2023:13:49:37 ,POST /checkout/item-93 HTTP/1.1,404,8474
195.65.101.42,12/May/2023:10:13:53 ,GET /perfil/item-69 HTTP/1.1,201,7895
59.156.11.254,23/May/2023:04:29:53 ,DELETE /perfil/item-15 HTTP/1.1,302,3665
159.175.47.180,13/Nov/2023:08:14:25 ,PUT /busca/item-43 HTTP/1.1,500,3305
58.127.1.176,23/May/2023:15:26:21 ,POST /login/item-36 HTTP/1.1,201,3317
131.95.143.57,02/Nov/2023:09:32:30 ,POST /perfil/item-90 HTTP/1.1,404,6807
11.91.123.36,25/Jun/2023:21:01:56 ,PUT /checkout/item-9 HTTP/1.1,500,9126
209.64.144.250,21/Aug/2023:11:38:43 ,GET /carrinho/item-71 HTTP/1.1,500,786
101.49.195.144,20/Feb/2023:21:35:29 ,GET /perfil/item-49 HTTP/1.1,404,9539
92.126.52.221,01/Apr/2023:07:22:51 ,DELETE /produtos/item-80 HTTP/1.1,500,12922
18.222.37.151,29/Oct/2023:10:15:52 ,PUT /busca/item-24 HTTP/1.1,201,8062
129.106.68.16,28/Jan/2023:05:53:26 ,PUT /produtos/item-56 HTTP/1.1,302,9359
14.176.47.25,15/Jun/2023:16:03:36 ,PUT /carrinho/item-11 HTTP/1.1,404,11305
39.84.54.26,26/May/2023:07:14:44 ,PUT /carrinho/item-96 HTTP/1.1,404,9008
76.75.70.20,01/Mar/2023:16:12:35 ,DELETE /carrinho/item-12 HTTP/1.1,302,3362
40.178.168.201,17/Sep/2023:01:16:59 ,POST /busca/item-56 HTTP/1.1,201,6107
176.64.211.54,07/Oct/2023:12:23:15 ,GET /produtos/item-34 HTTP/1.1,500,3459
14.228.254.148,27/Nov/2023:05:13:08 ,DELETE /carrinho/item-69 HTTP/1.1,404,9805
104.157.114.191,13/Aug/2023:12:49:15 ,POST /carrinho/item-35 HTTP/1.1,302,6726
186.204.178.50,07/Apr/2023:12:10:20 ,GET /busca/item-76 HTTP/1.1,500,9205
79.139.247.28,12/May/2023:05:58:54 ,POST /login/item-19 HTTP/1.1,200,13394
114.228.147.251,02/Apr/2023:18:15:44 ,GET /checkout/item-39 HTTP/1.1,201,7116
94.10.173.203,09/Jul/2023:10:27:29 ,POST /carrinho/item-6 HTTP/1.1,500,3660
74.250.7.11,05/Apr/2023:14:27:11 ,PUT /perfil/item-60 HTTP/1.1,200,9781
209.111.184.134,10/May/2023:13:03:36 ,POST /produtos/item-94 HTTP/1.1,302,10537
161.157.244.152,27/Jun/2023:08:11:15 ,GET /produtos/item-38 HTTP/1.1,201,1169
217.228.155.250,12/Oct/2023:21:26:31 ,PUT /checkout/item-53 HTTP/1.1,200,7195
64.53.21.156,16/Feb/2023:21:10:24 ,PUT /carrinho/item-32 HTTP/1.1,201,3871
53.9.218.107,03/May/2023:03:14:23 ,DELETE /checkout/item-79 HTTP/1.1,404,3413
132.67.48.242,21/Jun/2023:06:34:16 ,PUT /login/item-27 HTTP/1.1,302,14803
56.225.91.37,24/Oct/2023:10:09:32 ,PUT /perfil/item-37 HTTP/1.1,200,2024
81.81.197.227,16/Jul/2023:17:42:43 ,POST /perfil/item-27 HTTP/1.1,404,4867
30.21.27.18,02/Jul/2023:19:05:52 ,DELETE /perfil/item-87 HTTP/1.1,404,6289
80.158.10.1,23/Aug/2023:11:11:45 ,DELETE /busca/item-26 HTTP/1.1,302,7159
46.19.163.194,13/Jun/2023:12:32:49 ,POST /busca/item-2 HTTP/1.1,404,5158
147.84.112.79,26/Aug/2023:14:17:36 ,GET /perfil/item-84 HTTP/1.1,302,347
96.223.28.183,20/Mar/2023:18:15:16 ,DELETE /busca/item-47 HTTP/1.1,201,8675
132.34.89.71,04/May/2023:23:53:28 ,POST /produtos/item-97 HTTP/1.1,404,6636
103.221.252.214,21/Jan/2023:09:56:43 ,DELETE /checkout/item-28 HTTP/1.1,201,1158
147.191.229.190,03/Jun/2023:21:06:58 ,POST /busca/item-40 HTTP/1.1,500,9773
162.189.110.204,04/Feb/2023:16:02:16 ,PUT /perfil/item-39 HTTP/1.1,500,11084
172.92.81.198,04/Oct/2023:01:21:12 ,DELETE /produtos/item-93 HTTP/1.1,201,4586
2.78.138.199,16/Oct/2023:07:27:33 ,GET /carrinho/item-32 HTTP/1.1,302,10618
156.73.167.135,19/Apr/2023:21:22:30 ,DELETE /produtos/item-94 HTTP/1.1,302,14839
46.225.232.80,18/Apr/2023:09:18:15 ,GET /checkout/item-93 HTTP/1.1,404,11577
13.160.98.164,28/Jun/2023:18:36:16 ,DELETE /carrinho/item-43 HTTP/1.1,500,13367
101.5.94.98,02/Apr/2023:17:21:16 ,POST /login/item-68 HTTP/1.1,200,12391
186.191.122.52,07/Dec/2023:10:55:41 ,DELETE /login/item-93 HTTP/1.1,404,8954
162.66.71.49,26/Feb/2023:08:57:03 ,GET /busca/item-24 HTTP/1.1,200,604
128.100.161.179,05/Apr/2023:06:31:51 ,PUT /busca/item-93 HTTP/1.1,404,2948
53.242.218.234,01/Jun/2023:03:04:09 ,POST /perfil/item-73 HTTP/1.1,201,7806
209.28.234.49,26/Jun/2023:22:47:40 ,DELETE /perfil/item-74 HTTP/1.1,302,9376
43.136.72.8,24/Jul/2023:12:46:20 ,PUT /carrinho/item-32 HTTP/1.1,302,14149
89.98.206.255,16/Apr/2023:03:54:15 ,GET /carrinho/item-43 HTTP/1.1,302,1735
11.35.125.185,27/Feb/2023:20:44:47 ,POST /carrinho/item-65 HTTP/1.1,404,5730
164.140.178.165,30/Jul/2023:15:42:36 ,PUT /login/item-92 HTTP/1.1,500,11639
183.191.26.243,22/Oct/2023:01:38:04 ,PUT /busca/item-68 HTTP/1.1,201,1154
138.197.172.211,26/Jul/2023:04:06:53 ,GET /checkout/item-51 HTTP/1.1,404,3295
9.169.111.187,21/Oct/2023:20:51:01 ,DELETE /checkout/item-71 HTTP/1.1,302,2858
47.101.95.160,19/Feb/2023:02:11:43 ,GET /login/item-6 HTTP/1.1,302,10661
149.149.104.90,01/Feb/2023:20:46:26 ,POST /perfil/item-51 HTTP/1.1,404,6543
53.108.169.160,26/May/2023:02:54:27 ,POST /login/item-71 HTTP/1.1,200,12856
197.157.240.207,26/May/2023:18:39:05 ,PUT /login/item-81 HTTP/1.1,500,12241
8.254.46.28,05/Feb/2023:19:12:31 ,POST /carrinho/item-34 HTTP/1.1,500,14678
110.220.134.240,24/Jul/2023:03:12:48 ,DELETE /perfil/item-17 HTTP/1.1,200,6444
143.24.231.57,28/Sep/2023:21:39:19 ,PUT /perfil/item-38 HTTP/1.1,201,2214
52.165.152.238,02/Apr/2023:23:14:41 ,GET /login/item-31 HTTP/1.1,201,374
44.53.143.2,11/Jan/2023:08:17:57 ,DELETE /busca/item-34 HTTP/1.1,404,10834
5.28.76.190,16/May/2023:12:01:07 ,GET /perfil/item-89 HTTP/1.1,200,12222
98.161.202.218,26/Mar/2023:16:59:36 ,PUT /carrinho/item-73 HTTP/1.1,404,10056
151.161.216.148,14/Mar/2023:00:22:02 ,DELETE /login/item-86 HTTP/1.1,201,2850
111.60.50.116,08/Dec/2023:19:53:59 ,POST /login/item-55 HTTP/1.1,200,4855
210.46.152.232,10/Sep/2023:21:05:54 ,GET /perfil/item-87 HTTP/1.1,500,2689
184.120.135.243,08/Feb/2023:07:06:26 ,PUT /login/item-21 HTTP/1.1,200,10464
111.85.134.197,18/Mar/2023:12:33:23 ,DELETE /produtos/item-16 HTTP/1.1,302,8913
183.56.95.67,19/Dec/2023:17:57:58 ,POST /carrinho/item-41 HTTP/1.1,500,3367
76.32.121.33,07/Sep/2023:10:12:31 ,GET /checkout/item-6 HTTP/1.1,200,2291
184.40.99.23,09/Dec/2023:14:44:45 ,POST /checkout/item-23 HTTP/1.1,302,3608
175.160.197.43,15/Sep/2023:19:09:49 ,DELETE /login/item-16 HTTP/1.1,302,12223
49.25.211.52,16/Dec/2023:03:35:12 ,PUT /busca/item-97 HTTP/1.1,200,2994
151.29.68.36,20/Mar/2023:07:36:52 ,POST /checkout/item-2 HTTP/1.1,200,4852
128.102.36.167,10/Sep/2023:14:23:46 ,POST /perfil/item-57 HTTP/1.1,302,5016
220.7.228.47,02/Jul/2023:06:49:42 ,PUT /perfil/item-34 HTTP/1.1,201,857
70.66.132.205,13/Feb/2023:07:08:50 ,PUT /checkout/item-100 HTTP/1.1,500,11033
222.217.29.46,20/Jun/2023:10:35:58 ,PUT /login/item-9 HTTP/1.1,404,8749
30.135.178.148,06/Mar/2023:19:40:26 ,POST /busca/item-8 HTTP/1.1,302,3138
64.100.215.149,17/Apr/2023:02:56:07 ,GET /produtos/item-91 HTTP/1.1,201,5939
134.246.118.46,20/Sep/2023:06:07:10 ,POST /perfil/item-74 HTTP/1.1,500,2476
199.106.253.36,22/Jul/2023:06:47:49 ,GET /produtos/item-81 HTTP/1.1,404,8911
106.136.88.148,04/Aug/2023:04:34:09 ,GET /carrinho/item-27 HTTP/1.1,302,14509
34.228.140.174,06/Jun/2023:20:18:28 ,PUT /produtos/item-78 HTTP/1.1,201,9616
81.204.195.206,06/Nov/2023:02:46:34 ,PUT /busca/item-79 HTTP/1.1,200,6299
113.64.121.248,23/Apr/2023:08:44:21 ,POST /busca/item-48 HTTP/1.1,200,7588
174.163.132.4,26/Feb/2023:19:05:24 ,DELETE /produtos/item-88 HTTP/1.1,200,7893
24.196.50.114,30/Jul/2023:13:52:53 ,GET /produtos/item-56 HTTP/1.1,302,387
79.99.246.68,04/Mar/2023:06:17:01 ,GET /carrinho/item-42 HTTP/1.1,404,14580
124.16.123.99,11/Nov/2023:09:11:34 ,POST /busca/item-2 HTTP/1.1,302,5507
35.150.4.125,08/Sep/2023:09:03:13 ,PUT /checkout/item-12 HTTP/1.1,500,12389
34.42.160.160,25/Sep/2023:01:44:19 ,POST /produtos/item-66 HTTP/1.1,200,1717
44.21.57.189,13/Sep/2023:21:46:31 ,PUT /busca/item-51 HTTP/1.1,302,8964
25.204.113.215,07/Mar/2023:12:48:20 ,GET /busca/item-7 HTTP/1.1,500,13160
39.157.13.126,29/Sep/2023:03:50:38 ,GET /carrinho/item-30 HTTP/1.1,200,7559
177.203.13.109,07/Aug/2023:05:51:23 ,DELETE /carrinho/item-61 HTTP/1.1,500,4411
38.18.188.18,26/May/2023:13:13:06 ,GET /carrinho/item-63 HTTP/1.1,500,7142
